iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AGO,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,354347.6469,tonnes,annual,2023-10-03 21:12:44.342897,
AGO,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,354350.6169,tonnes,annual,2023-10-03 21:12:44.342904,
AGO,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,3.173884674,tonnes,annual,2023-10-03 21:12:44.342888,
AIA,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:12:43.256625,
AIA,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:12:43.256613,
AIA,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.256644,
AIA,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.256653,
AIA,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,tonnes,annual,2023-10-03 21:12:43.256634,
AIA,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:12:43.417068,
AIA,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:12:43.417055,
AIA,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.417093,
AIA,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.417102,
AIA,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,,tonnes,annual,2023-10-03 21:12:43.417082,
AIA,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,,tonnes,annual,2023-10-03 21:12:43.575545,
AIA,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,,tonnes,annual,2023-10-03 21:12:43.575532,
